customer_id,transaction_id,transaction_date,transaction_type,transaction_amount,balance_after_transaction
2887,2887,7/20/2023,Transfer,3444.31,4676.31
2888,2888,10/26/2023,DEP,3295.94,11719.07
2889,2889,9/8/2023,Transfer,3186.11,7831.82
2890,2890,6/4/2023,Withdrawal,2921.64,3115.77
2891,2891,7/16/2023,Deposit,3633.53,12894.52
2892,2892,3/10/2023,DEP,4094.53,1873.57
2893,2893,2/17/2023,Deposit,1966.73,4968.2
2894,2894,9/6/2023,Withdrawal,3277.27,4975.91
2895,2895,8/20/2023,withdraw,1250.07,9454.0
2896,2896,4/21/2023,Deposit,3782.47,4632.94
2897,2897,11/25/2023,Transfer,4403.16,10185.68
2898,2898,10/8/2023,Withdrawal,3809.75,3183.07
2899,2899,5/16/2023,Transfer,2460.54,3408.18
2900,2900,3/19/2023,Withdrawal,675.85,1625.92
2901,2901,8/19/2023,Withdrawal,4366.78,-348.22
2902,2902,9/12/2023,Deposit,4074.96,4801.64
2903,2903,6/9/2023,DEP,3493.04,5028.23
2904,2904,3/2/2023,Withdrawal,4258.91,12101.73
2905,2905,3/28/2023,Transfer,2669.8,7233.94
2906,2906,1/1/2023,Withdrawal,4954.0,7456.3
2907,2907,4/21/2023,Withdrawal,4186.99,544.38
2908,2908,6/8/2023,Withdrawal,826.35,5348.91
2909,2909,8/22/2023,Withdrawal,2016.75,4804.73
2910,2910,3/11/2023,Deposit,858.97,7657.55
2911,2911,12/30/2023,Transfer,1129.06,3838.6
2912,2912,3/22/2023,Transfer,2509.85,2456.31
2913,2913,7/21/2023,Withdrawal,1813.38,4308.97
2914,2914,4/3/2023,Deposit,4549.6,2900.9
2915,2915,12/28/2023,DEP,10.58,2082.3
2916,2916,3/13/2023,Withdrawal,61.67,9560.74
2917,2917,2/26/2023,Withdrawal,4602.63,5613.96
2918,2918,1/11/2023,Transfer,1202.7,1531.39
2919,2919,5/26/2023,Transfer,22.33,3629.7
2920,2920,5/28/2023,withdraw,2193.71,4850.5
2921,2921,7/27/2023,Transfer,986.29,10769.23
2922,2922,4/1/2023,Withdrawal,276.12,9058.21
2923,2923,3/28/2023,Withdrawal,2657.04,4258.99
2924,2924,4/19/2023,Transfer,709.49,5131.29
2925,2925,10/10/2023,Transfer,4186.02,10184.46
2926,2926,7/24/2023,DEP,1517.79,8171.92
2927,2927,4/7/2023,DEP,1116.07,1612.39
2928,2928,9/22/2023,Withdrawal,3701.39,8536.37
2929,2929,9/26/2023,Transfer,4244.76,2714.97
2930,2930,9/21/2023,Withdrawal,474.57,676.53
2931,2931,4/24/2023,Deposit,766.34,3108.15
2932,2932,11/8/2023,withdraw,2378.01,3344.32
2933,2933,8/7/2023,Deposit,2955.2,11974.29
2934,2934,8/21/2023,Deposit,425.49,10346.27
2935,2935,4/7/2023,Transfer,1881.31,3726.3
2936,2936,1/7/2023,Deposit,4489.03,4962.31
2937,2937,3/18/2023,Transfer,4381.65,5464.38
2938,2938,5/8/2023,Deposit,1563.01,8605.59
2939,2939,7/3/2023,withdraw,1144.88,2920.61
2940,2940,4/14/2023,Transfer,2918.0,4616.64
2941,2941,3/25/2023,Withdrawal,489.66,8200.8
2942,2942,10/20/2023,Transfer,1174.52,-542.65
2943,2943,3/5/2023,Deposit,842.12,8519.07
2944,2944,8/21/2023,Transfer,1046.63,-271.88
2945,2945,1/17/2023,Transfer,1081.92,6476.72
2946,2946,4/3/2023,Deposit,3141.15,-2357.36
2947,2947,10/4/2023,Deposit,2445.68,11076.33
2948,2948,3/19/2023,Deposit,4312.84,6442.16
2949,2949,12/27/2023,Transfer,3680.73,716.57
2950,2950,4/21/2023,DEP,2499.28,6833.67
2951,2951,12/8/2023,Transfer,1544.03,9485.5
2952,2952,11/4/2023,Withdrawal,4161.49,3717.68
2953,2953,3/18/2023,Transfer,406.89,8063.86
2954,2954,8/22/2023,Withdrawal,3408.19,2329.22
2955,2955,4/5/2023,Deposit,573.89,10093.05
2956,2956,9/25/2023,Withdrawal,2668.65,11001.84
2957,2957,12/18/2023,Transfer,4509.06,8967.91
2958,2958,2/15/2023,Deposit,1197.96,6253.34
2959,2959,11/22/2023,Withdrawal,401.87,9579.39
2960,2960,8/3/2023,Deposit,1704.1,7018.8
2961,2961,11/23/2023,Deposit,2396.5,-2284.39
2962,2962,10/3/2023,withdraw,3626.8,11031.87
2963,2963,3/9/2023,Deposit,158.37,9147.4
2964,2964,12/7/2023,DEP,663.11,2681.64
2965,2965,10/27/2023,Transfer,2059.56,11836.73
2966,2966,10/13/2023,Deposit,484.16,3588.7
2967,2967,10/14/2023,Withdrawal,4779.89,9049.54
2968,2968,5/7/2023,Withdrawal,2559.83,-867.2
2969,2969,8/21/2023,Transfer,1890.9,-834.61
2970,2970,7/1/2023,Transfer,4898.84,10311.14
2971,2971,1/14/2023,Withdrawal,3234.01,9301.49
2972,2972,4/12/2023,Withdrawal,2583.96,1148.32
2973,2973,5/31/2023,Transfer,1213.26,7318.69
2974,2974,11/21/2023,DEP,1272.86,5280.1
2975,2975,6/29/2023,Deposit,1817.71,6877.32
2976,2976,6/27/2023,Transfer,3756.12,5786.73
2977,2977,8/1/2023,Transfer,4081.86,1894.19
2978,2978,2/2/2023,withdraw,968.45,7470.07
2979,2979,1/9/2023,Transfer,4088.88,4463.16
2980,2980,12/17/2023,Deposit,1661.38,5504.87
2981,2981,9/21/2023,Transfer,1009.47,991.35
2982,2982,7/22/2023,Transfer,981.97,651.92
2983,2983,9/20/2023,Withdrawal,2322.52,6880.37
2984,2984,5/29/2023,Transfer,3837.98,-1113.87
2985,2985,4/2/2023,Withdrawal,2857.87,5396.55
2986,2986,2/22/2023,DEP,2328.59,4073.26
2987,2987,1/15/2023,Withdrawal,99.9,5421.7
2988,2988,2/21/2023,Deposit,2822.17,3980.11
2989,2989,7/19/2023,Transfer,3376.78,10170.78
2990,2990,2/6/2023,DEP,499.38,2185.04
2991,2991,12/13/2023,Withdrawal,4781.32,-3742.94
2992,2992,3/20/2023,Transfer,466.79,3637.86
2993,2993,11/13/2023,Withdrawal,3456.48,1627.52
2994,2994,5/30/2023,Transfer,2627.53,3535.63
2995,2995,2/5/2023,Withdrawal,4422.1,-1643.16
2996,2996,4/4/2023,Withdrawal,2076.33,-163.06
2997,2997,12/19/2023,Withdrawal,2547.63,5883.97
2998,2998,7/10/2023,Deposit,2769.09,11362.56
2999,2999,6/15/2023,Withdrawal,4375.49,7247.06
3000,3000,2/9/2023,Deposit,4000.24,9645.36
3001,3001,3/5/2023,Deposit,1407.75,5862.03
3002,3002,7/3/2023,withdraw,4776.73,6282.21
3003,3003,9/27/2023,Deposit,3767.82,13179.62
3004,3004,5/10/2023,Transfer,70.1,266.95
3005,3005,8/27/2023,Deposit,926.89,2883.9
3006,3006,10/2/2023,DEP,4280.47,7801.56
3007,3007,3/19/2023,Deposit,3232.86,5346.11
3008,3008,11/23/2023,DEP,1298.06,6609.61
3009,3009,5/5/2023,Withdrawal,865.4,6706.25
3010,3010,1/9/2023,Transfer,742.29,6238.42
3011,3011,10/16/2023,Transfer,1597.35,1877.67
3012,3012,5/7/2023,Deposit,4493.66,4917.7
3013,3013,8/4/2023,Transfer,1766.71,2131.9
3014,3014,4/26/2023,DEP,3306.9,4406.09
3015,3015,11/13/2023,withdraw,566.71,8696.27
3016,3016,4/16/2023,Deposit,2661.68,6794.33
3017,3017,8/1/2023,Deposit,1720.94,3235.71
3018,3018,2/13/2023,DEP,811.0,4995.96
3019,3019,3/6/2023,Deposit,3990.92,13026.04
3020,3020,3/26/2023,Deposit,4079.54,4469.46
3021,3021,2/26/2023,Transfer,1538.29,10171.61
3022,3022,8/20/2023,Withdrawal,3272.29,508.39
3023,3023,10/7/2023,Transfer,1976.42,10298.84
3024,3024,4/12/2023,Withdrawal,231.94,1018.11
3025,3025,6/21/2023,Withdrawal,2144.61,7065.56
3026,3026,4/15/2023,Withdrawal,2883.55,5333.88
3027,3027,1/6/2023,DEP,1502.19,1956.59
3028,3028,2/3/2023,Withdrawal,4744.99,1465.4
3029,3029,1/27/2023,Deposit,2794.64,-1940.46
3030,3030,1/18/2023,Transfer,1863.63,-574.05
3031,3031,1/5/2023,Withdrawal,3677.75,-2768.47
3032,3032,4/28/2023,Deposit,1711.19,8041.78
3033,3033,4/6/2023,Deposit,133.28,355.18
3034,3034,8/1/2023,Withdrawal,51.22,2821.81
3035,3035,9/12/2023,Withdrawal,1516.83,5037.95
3036,3036,2/13/2023,Withdrawal,788.36,9039.85
3037,3037,12/20/2023,Deposit,1768.79,4352.42
3038,3038,4/3/2023,Deposit,3850.61,5916.76
3039,3039,9/4/2023,Withdrawal,1552.16,4995.47
3040,3040,9/18/2023,Transfer,2802.64,1970.21
3041,3041,11/13/2023,Deposit,4599.03,12829.91
3042,3042,9/8/2023,Deposit,3494.48,3354.32
3043,3043,8/30/2023,Transfer,2813.17,5032.43
3044,3044,12/14/2023,Transfer,4336.61,700.2
3045,3045,5/14/2023,withdraw,1659.91,8102.09
3046,3046,3/16/2023,DEP,997.25,7646.68
3047,3047,10/22/2023,Transfer,3738.38,5737.23
3048,3048,8/28/2023,Transfer,303.38,1576.5
3049,3049,5/16/2023,Deposit,2126.67,10427.78
3050,3050,8/15/2023,Deposit,1442.51,3511.57
3051,3051,3/25/2023,Deposit,4856.91,-274.3
3052,3052,9/3/2023,Transfer,1891.71,3781.22
3053,3053,8/31/2023,Withdrawal,3320.51,3565.67
3054,3054,3/27/2023,DEP,1349.74,7416.76
3055,3055,4/22/2023,Deposit,4916.03,12728.17
3056,3056,3/10/2023,Transfer,910.15,3848.68
3057,3057,12/28/2023,Transfer,4534.45,6214.28
3058,3058,10/13/2023,Transfer,2232.4,5851.14
3059,3059,5/31/2023,Deposit,2142.1,1515.64
3060,3060,6/25/2023,Withdrawal,3509.47,10162.77
3061,3061,7/17/2023,Transfer,475.65,2759.62
3062,3062,2/11/2023,Withdrawal,2737.99,1641.65
3063,3063,1/29/2023,Withdrawal,1107.65,4293.52
3064,3064,3/26/2023,Transfer,794.04,6849.92
3065,3065,11/23/2023,Deposit,4388.6,3948.88
3066,3066,8/17/2023,Withdrawal,4986.46,-495.35
3067,3067,6/22/2023,Withdrawal,4856.27,-2449.17
3068,3068,2/10/2023,Withdrawal,4107.59,5728.72
3069,3069,7/20/2023,Withdrawal,4600.65,8074.05
3070,3070,11/15/2023,Withdrawal,4621.82,3415.84
3071,3071,4/10/2023,Transfer,890.04,1922.38
3072,3072,12/17/2023,Deposit,437.64,132.81
3073,3073,8/8/2023,Withdrawal,642.66,6328.99
3074,3074,5/27/2023,Deposit,821.4,1254.17
3075,3075,3/6/2023,Deposit,4114.01,4746.75
3076,3076,4/3/2023,Transfer,4706.96,11519.76
3077,3077,7/21/2023,Deposit,1765.68,877.09
3078,3078,10/19/2023,Deposit,181.47,4562.54
3079,3079,7/29/2023,Deposit,1544.33,5873.92
3080,3080,8/8/2023,Deposit,3533.63,5631.64
3081,3081,10/27/2023,Withdrawal,4715.1,13472.19
3082,3082,9/20/2023,DEP,2253.97,3042.33
3083,3083,2/7/2023,Transfer,1686.98,2590.28
3084,3084,4/15/2023,Transfer,3269.58,9287.04
3085,3085,9/8/2023,Deposit,1063.52,6078.83
3086,3086,9/11/2023,Deposit,3831.41,-831.33
3087,3087,10/5/2023,Withdrawal,2076.03,7688.08
3088,3088,8/25/2023,withdraw,4886.58,12374.62
3089,3089,7/22/2023,Deposit,4671.25,2233.19
3090,3090,2/23/2023,Transfer,3330.19,5225.35
3091,3091,7/30/2023,Deposit,3243.43,-332.51
3092,3092,1/6/2023,Transfer,624.52,6714.2
3093,3093,7/20/2023,Transfer,1411.92,9388.32
3094,3094,12/30/2023,Transfer,4311.03,13628.53
3095,3095,10/12/2023,Deposit,1821.29,5186.21
3096,3096,2/12/2023,Deposit,2126.39,2118.12
3097,3097,7/14/2023,Withdrawal,4200.72,2740.95
3098,3098,9/5/2023,Transfer,2140.36,-1355.52
3099,3099,12/31/2023,Withdrawal,4251.56,1789.26
3100,3100,11/14/2023,Deposit,356.45,9313.24
3101,3101,9/26/2023,withdraw,3458.47,2947.3
3102,3102,7/11/2023,Deposit,324.42,499.07
3103,3103,2/16/2023,Withdrawal,3952.16,3023.58
3104,3104,7/7/2023,Deposit,2765.57,4526.23
3105,3105,9/28/2023,Deposit,2783.8,2674.37
3106,3106,9/18/2023,Deposit,1889.67,10068.94
3107,3107,3/10/2023,Withdrawal,4517.65,-2414.97
3108,3108,9/15/2023,Withdrawal,2550.38,1598.51
3109,3109,4/24/2023,Deposit,1309.58,6785.52
3110,3110,10/21/2023,Transfer,4122.41,10198.94
3111,3111,8/30/2023,Withdrawal,4741.19,5203.03
3112,3112,4/4/2023,Withdrawal,1219.03,-433.31
3113,3113,7/1/2023,Transfer,3030.27,5548.95
3114,3114,10/22/2023,Withdrawal,2946.97,-875.63
3115,3115,9/10/2023,DEP,3052.0,12818.28
3116,3116,1/20/2023,Transfer,2825.53,11531.23
3117,3117,9/7/2023,Transfer,509.88,908.04
3118,3118,10/12/2023,Transfer,2068.31,5670.97
3119,3119,1/17/2023,Transfer,4928.72,5549.43
3120,3120,2/20/2023,DEP,450.14,5912.28
3121,3121,5/16/2023,Deposit,3351.48,27.35
3122,3122,5/29/2023,Transfer,4472.55,-1822.66
3123,3123,5/31/2023,Withdrawal,1011.28,4267.58
3124,3124,4/25/2023,Deposit,4014.07,11990.03
3125,3125,12/13/2023,Deposit,1216.46,5315.24
3126,3126,9/19/2023,Withdrawal,161.59,7760.33
3127,3127,6/29/2023,Deposit,2610.45,7127.16
3128,3128,5/16/2023,Deposit,3557.26,5781.03
3129,3129,4/9/2023,Transfer,992.74,3524.7
3130,3130,11/21/2023,Transfer,361.44,5065.3
3131,3131,10/16/2023,Withdrawal,2771.76,1897.88
3132,3132,7/9/2023,Transfer,747.13,3562.94
3133,3133,7/10/2023,Deposit,929.73,1002.78
3134,3134,8/4/2023,Deposit,3520.25,5954.58
3135,3135,6/9/2023,Transfer,3064.41,-19.3
3136,3136,11/7/2023,DEP,4735.4,11818.56
3137,3137,10/16/2023,Withdrawal,1623.84,5096.71
3138,3138,6/15/2023,Transfer,1079.81,8619.66
3139,3139,9/15/2023,Withdrawal,3282.14,13166.1
3140,3140,8/24/2023,Withdrawal,4860.27,3408.18
3141,3141,7/28/2023,Deposit,2771.86,8628.45
3142,3142,8/17/2023,Transfer,1476.14,6942.61
3143,3143,3/7/2023,Transfer,4553.24,-1196.52
3144,3144,8/10/2023,Deposit,3055.88,-1747.8
3145,3145,1/15/2023,Deposit,1071.52,1954.23
3146,3146,11/13/2023,Transfer,4748.58,-40.65
3147,3147,6/8/2023,Transfer,1372.32,8417.69
3148,3148,9/2/2023,Deposit,4493.43,7037.52
3149,3149,9/8/2023,Withdrawal,3076.79,1091.64
3150,3150,6/15/2023,Deposit,2518.21,3931.84
3151,3151,6/6/2023,Withdrawal,1669.51,5245.04
3152,3152,7/25/2023,withdraw,603.07,-467.14
3153,3153,5/1/2023,Transfer,1231.61,2790.94
3154,3154,6/20/2023,Transfer,1661.73,6404.22
3155,3155,5/2/2023,Transfer,1450.8,10896.0
3156,3156,10/6/2023,Transfer,375.9,3199.3
3157,3157,1/25/2023,Deposit,2903.11,6321.18
3158,3158,6/5/2023,Transfer,2381.15,11065.92
3159,3159,4/9/2023,Transfer,541.25,4667.82
3160,3160,12/16/2023,Transfer,2324.63,2470.94
3161,3161,8/7/2023,Transfer,404.03,8060.24
3162,3162,7/19/2023,Withdrawal,4658.33,-1719.28
3163,3163,3/24/2023,Transfer,1302.8,6280.48
3164,3164,12/31/2023,Withdrawal,3626.87,2131.12
3165,3165,12/30/2023,DEP,1263.73,3558.21
3166,3166,10/3/2023,Transfer,2377.82,8895.12
3167,3167,8/10/2023,Withdrawal,4667.0,3004.92
3168,3168,1/29/2023,Transfer,4359.72,437.29
3169,3169,5/16/2023,Withdrawal,3896.61,3607.7
3170,3170,3/3/2023,withdraw,3953.05,8062.27
3171,3171,6/15/2023,Transfer,4119.08,13923.57
3172,3172,5/11/2023,DEP,3715.75,6189.85
3173,3173,9/16/2023,Withdrawal,4485.31,12286.07
3174,3174,11/7/2023,Deposit,1757.67,9278.73
3175,3175,7/25/2023,Transfer,2635.38,2706.1
3176,3176,6/12/2023,Withdrawal,3235.61,6803.96
3177,3177,10/27/2023,Withdrawal,997.0,3516.02
3178,3178,6/21/2023,Transfer,2521.28,3810.65
3179,3179,6/18/2023,Withdrawal,629.16,5979.62
3180,3180,6/4/2023,Transfer,3062.09,4577.16
3181,3181,4/2/2023,Deposit,497.13,4167.88
3182,3182,6/5/2023,Deposit,2521.73,3683.46
3183,3183,1/5/2023,Deposit,2313.62,2791.77
3184,3184,6/20/2023,Deposit,567.84,3232.06
3185,3185,7/10/2023,Withdrawal,2202.29,4002.43
3186,3186,2/8/2023,Withdrawal,3392.26,1858.94
3187,3187,1/10/2023,Withdrawal,2977.62,10787.23
3188,3188,3/4/2023,Transfer,2295.65,8090.4
3189,3189,9/22/2023,Deposit,1831.08,2533.44
3190,3190,3/25/2023,Transfer,296.37,990.2
3191,3191,1/29/2023,Deposit,4779.93,-3490.53
3192,3192,8/1/2023,Transfer,2019.51,8458.99
3193,3193,12/21/2023,Withdrawal,2088.22,10907.68
3194,3194,8/9/2023,Withdrawal,650.43,3555.97
3195,3195,9/28/2023,withdraw,2668.01,8022.82
3196,3196,7/28/2023,Transfer,4896.31,1056.69
3197,3197,6/1/2023,Withdrawal,1272.6,6097.85
3198,3198,2/4/2023,Withdrawal,1573.55,2263.23
3199,3199,3/2/2023,Deposit,1188.71,7121.19
3200,3200,10/3/2023,Transfer,4334.26,-2876.95
3201,3201,11/10/2023,Transfer,2381.3,3221.16
3202,3202,4/10/2023,Withdrawal,4119.38,11895.62
3203,3203,7/22/2023,DEP,4251.93,-4097.99
3204,3204,9/4/2023,Withdrawal,3747.96,8109.68
3205,3205,8/10/2023,Transfer,1312.61,8794.94
3206,3206,7/7/2023,Deposit,185.97,5518.48
3207,3207,3/27/2023,Transfer,725.01,1704.53
3208,3208,3/29/2023,Withdrawal,3487.78,3518.14
3209,3209,5/22/2023,DEP,3705.35,11561.73
3210,3210,6/13/2023,Transfer,3834.22,7523.22
3211,3211,5/21/2023,Deposit,1227.41,4271.68
3212,3212,9/14/2023,Transfer,773.65,4723.22
3213,3213,4/1/2023,Deposit,4616.08,-898.39
3214,3214,9/26/2023,Deposit,3324.42,11700.2
3215,3215,6/12/2023,withdraw,3712.39,11524.99
3216,3216,1/18/2023,Withdrawal,478.59,2709.1
3217,3217,6/11/2023,Deposit,2068.17,6692.26
3218,3218,2/21/2023,Transfer,325.91,8580.02
3219,3219,11/22/2023,Transfer,3292.18,-1733.15
3220,3220,2/27/2023,Deposit,2451.9,5115.0
3221,3221,10/10/2023,Deposit,2262.8,973.56
3222,3222,5/26/2023,Deposit,4515.51,-3232.69
3223,3223,2/26/2023,Withdrawal,3703.19,4961.28
3224,3224,1/9/2023,Deposit,4821.62,7656.86
3225,3225,7/11/2023,Deposit,240.88,5766.87
3226,3226,3/20/2023,Deposit,3082.23,12170.34
3227,3227,5/31/2023,Deposit,3154.78,6254.43
3228,3228,11/11/2023,Deposit,142.45,2214.81
3229,3229,7/14/2023,Transfer,3937.53,8776.21
3230,3230,7/20/2023,withdraw,776.54,874.09
3231,3231,10/5/2023,Transfer,3509.35,-719.61
3232,3232,3/25/2023,Withdrawal,198.74,9668.91
3233,3233,9/20/2023,Withdrawal,3072.3,8697.0
3234,3234,5/25/2023,Transfer,2608.7,10469.41
3235,3235,8/21/2023,Deposit,2421.55,-224.63
3236,3236,5/31/2023,Deposit,1839.66,3409.02
3237,3237,2/6/2023,Withdrawal,2106.99,7261.23
3238,3238,11/20/2023,Withdrawal,2389.7,10535.11
3239,3239,7/20/2023,Deposit,1495.47,-1181.91
3240,3240,12/28/2023,Withdrawal,4677.09,3941.66
3241,3241,7/11/2023,Deposit,4825.36,5713.35
3242,3242,1/18/2023,Transfer,1506.52,10680.82
3243,3243,6/12/2023,Withdrawal,3895.67,5409.78
3244,3244,10/6/2023,Transfer,3760.58,9129.74
3245,3245,12/17/2023,Withdrawal,4379.16,-3295.19
3246,3246,7/31/2023,Transfer,29.19,4556.38
3247,3247,5/15/2023,Transfer,1697.21,1365.65
3248,3248,7/8/2023,Withdrawal,733.49,3525.45
3249,3249,11/28/2023,Withdrawal,1960.38,7456.21
3250,3250,8/31/2023,Transfer,2882.38,7530.82
3251,3251,7/4/2023,Transfer,4545.16,-4215.85
3252,3252,7/15/2023,Deposit,4199.67,4448.52
3253,3253,9/2/2023,Transfer,2500.12,-1460.07
3254,3254,1/15/2023,Withdrawal,127.28,9680.93
3255,3255,6/24/2023,Deposit,1511.46,10039.51
3256,3256,11/8/2023,Deposit,541.98,6199.6
3257,3257,4/7/2023,Transfer,3256.66,-729.25
3258,3258,1/14/2023,Deposit,3480.19,-2526.35
3259,3259,6/4/2023,Withdrawal,3247.52,9998.69
3260,3260,6/15/2023,Withdrawal,1380.84,3475.78
3261,3261,4/14/2023,Transfer,4598.35,2760.53
3262,3262,7/31/2023,Deposit,2946.65,11288.48
3263,3263,5/10/2023,Transfer,2990.27,12881.02
3264,3264,1/4/2023,Transfer,4079.63,1012.1
3265,3265,8/29/2023,Transfer,355.53,9393.72
3266,3266,6/1/2023,Deposit,1055.94,522.33
3267,3267,5/17/2023,Withdrawal,2952.01,5426.84
3268,3268,5/27/2023,DEP,3056.06,605.98
3269,3269,7/9/2023,Deposit,2339.16,6050.8
3270,3270,6/18/2023,Transfer,3901.89,-1142.28
3271,3271,5/8/2023,Withdrawal,1734.66,82.1
3272,3272,4/2/2023,Transfer,66.06,4544.0
3273,3273,3/18/2023,Withdrawal,1706.4,11580.54
3274,3274,3/19/2023,Transfer,4829.74,8195.82
3275,3275,4/24/2023,Transfer,3897.39,8562.1
3276,3276,3/15/2023,Transfer,1598.08,764.11
3277,3277,5/5/2023,withdraw,1120.02,2317.47
3278,3278,7/31/2023,Transfer,4053.24,-3407.34
3279,3279,7/12/2023,Withdrawal,1007.49,10572.23
3280,3280,3/17/2023,withdraw,2905.19,2241.85
3281,3281,8/15/2023,Withdrawal,2544.72,9900.94
3282,3282,12/6/2023,Withdrawal,2119.12,3062.45
3283,3283,11/28/2023,Deposit,2135.55,9860.5
3284,3284,5/20/2023,Withdrawal,3514.78,1872.72
3285,3285,6/16/2023,Transfer,523.16,7568.45
3286,3286,7/5/2023,Withdrawal,1982.18,8861.71
3287,3287,11/19/2023,Transfer,4842.22,540.05
3288,3288,11/23/2023,Deposit,3893.02,6275.83
3289,3289,8/3/2023,Withdrawal,114.96,2312.25
3290,3290,3/18/2023,Deposit,2240.81,6514.81
3291,3291,3/16/2023,Withdrawal,594.8,700.0
3292,3292,4/26/2023,Withdrawal,2428.71,8065.2
3293,3293,12/6/2023,Deposit,526.88,4548.22
3294,3294,2/18/2023,Transfer,1952.18,9956.34
3295,3295,11/15/2023,Transfer,2729.53,4169.92
3296,3296,8/27/2023,Transfer,1842.87,8747.12
3297,3297,10/10/2023,DEP,2897.09,3200.84
3298,3298,7/17/2023,Transfer,4925.39,11967.24
3299,3299,12/27/2023,Transfer,1236.48,5013.65
3300,3300,2/27/2023,Withdrawal,2826.89,2842.33
3301,3301,5/2/2023,Deposit,2361.91,11631.97
3302,3302,5/2/2023,Transfer,4048.23,7599.94
3303,3303,9/22/2023,Deposit,1581.26,347.15
3304,3304,8/1/2023,Withdrawal,3193.69,4780.83
3305,3305,8/30/2023,Withdrawal,3467.86,4851.81
3306,3306,8/30/2023,Transfer,4878.54,1950.71
3307,3307,3/17/2023,Transfer,764.81,6305.46
3308,3308,7/12/2023,Deposit,4991.47,-4878.76
3309,3309,12/14/2023,Transfer,3608.84,6083.48
3310,3310,1/19/2023,Deposit,2287.13,2722.32
3311,3311,5/2/2023,Withdrawal,1325.18,2039.0
3312,3312,5/22/2023,Deposit,3147.22,7473.45
3313,3313,8/6/2023,Withdrawal,717.55,5335.02
3314,3314,12/2/2023,Transfer,4734.42,2600.75
3315,3315,12/10/2023,Deposit,930.28,2527.23
3316,3316,6/9/2023,Deposit,3873.77,-972.94
3317,3317,9/19/2023,Deposit,1732.28,4668.98
3318,3318,4/23/2023,Transfer,1087.07,4838.49
3319,3319,12/16/2023,Transfer,4045.24,3349.56
3320,3320,9/10/2023,Transfer,4440.31,2000.74
3321,3321,10/6/2023,Deposit,38.05,3330.44
3322,3322,1/19/2023,DEP,4871.02,9913.45
3323,3323,8/5/2023,DEP,2115.38,6743.56
3324,3324,8/5/2023,Deposit,489.42,2431.71
3325,3325,5/10/2023,Withdrawal,2271.69,1558.08
3326,3326,7/21/2023,Transfer,601.65,9034.77
3327,3327,6/30/2023,Withdrawal,1301.32,5006.84
3328,3328,4/18/2023,withdraw,2791.98,1389.05
3329,3329,4/15/2023,Deposit,1802.4,5062.71
3330,3330,2/12/2023,Deposit,1146.94,7858.36
3331,3331,10/16/2023,Withdrawal,990.45,5676.63
3332,3332,7/30/2023,Withdrawal,3186.58,5353.49
3333,3333,4/29/2023,Transfer,4549.35,12070.73
3334,3334,10/17/2023,Deposit,291.56,772.86
3335,3335,11/30/2023,Transfer,1228.68,5253.12
3336,3336,12/22/2023,Withdrawal,3330.39,12437.11
3337,3337,1/20/2023,Transfer,4936.87,1992.01
3338,3338,11/14/2023,Deposit,3409.93,4541.72
3339,3339,1/2/2023,Withdrawal,272.59,9592.61
3340,3340,8/4/2023,Withdrawal,902.53,8670.59
3341,3341,3/29/2023,Transfer,1744.86,2721.84
3342,3342,9/10/2023,Deposit,795.44,1587.92
3343,3343,8/11/2023,Withdrawal,919.56,5969.5
3344,3344,7/27/2023,Withdrawal,1375.53,-1138.34
3345,3345,4/28/2023,Transfer,1870.15,4413.37
3346,3346,3/9/2023,Withdrawal,1965.3,8572.02
3347,3347,8/14/2023,Withdrawal,2501.89,4492.95
3348,3348,3/20/2023,withdraw,4641.9,959.78
3349,3349,12/5/2023,Deposit,4966.81,9545.37
3350,3350,5/27/2023,Transfer,108.37,8678.3
3351,3351,2/4/2023,Withdrawal,2473.9,5222.69
3352,3352,5/28/2023,Deposit,3762.88,9925.23
3353,3353,12/25/2023,DEP,375.74,179.8
3354,3354,10/24/2023,Deposit,4706.53,2263.37
3355,3355,5/2/2023,Transfer,4689.18,10314.97
3356,3356,2/1/2023,Transfer,1049.88,5915.66
3357,3357,5/21/2023,Withdrawal,3930.87,-747.91
3358,3358,11/6/2023,Transfer,2911.51,4880.65
3359,3359,1/16/2023,DEP,179.16,4058.42
3360,3360,9/23/2023,Deposit,1493.54,7461.7
3361,3361,9/6/2023,Transfer,1324.25,2453.95
3362,3362,7/3/2023,Transfer,4399.79,9296.83
3363,3363,7/13/2023,Deposit,4488.53,-2351.73
3364,3364,6/15/2023,Deposit,181.99,4771.34
3365,3365,2/22/2023,DEP,3709.64,7311.91
3366,3366,3/23/2023,Deposit,608.07,8662.07
3367,3367,2/3/2023,Withdrawal,3956.71,5711.69
3368,3368,12/7/2023,Withdrawal,4229.6,10256.9
3369,3369,3/26/2023,Transfer,305.66,4429.86
3370,3370,7/26/2023,Deposit,1638.04,6866.98
3371,3371,7/21/2023,Withdrawal,1904.67,5267.92
3372,3372,2/28/2023,Transfer,4776.19,8411.49
3373,3373,12/21/2023,Withdrawal,1860.89,5594.71
3374,3374,1/25/2023,Withdrawal,1287.42,-427.07
3375,3375,1/31/2023,Withdrawal,3102.29,8666.58
3376,3376,3/15/2023,Transfer,802.88,3424.47
3377,3377,1/3/2023,Withdrawal,3129.18,11270.84
3378,3378,12/8/2023,Transfer,2298.29,2150.43
3379,3379,4/12/2023,Deposit,3659.88,6051.01
